area,county,lsad,lsad_trans,name,perimeter,state,taz,tz06_d00_,tz06_d00_i,geometry
0.000118685,73,,,341,0.046229303,6,341,10285,10290,"POLYGON ((-117.170867 32.75865, -117.167067 32.75975, -117.161541 32.758935, -117.160766 32.75845, -117.155417 32.751119, -117.15589 32.748375, -117.165089 32.748266, -117.168638 32.748975, -117.168056 32.750856, -117.168416 32.757038, -117.170867 32.75865))"
0.000168993,7,,,342,0.062845986,6,342,46,46,"POLYGON ((-121.597624 39.77043, -121.60304 39.764735, -121.606631 39.759466, -121.617934 39.759448, -121.623946 39.759481, -121.622313 39.762381, -121.617191 39.765594, -121.614257 39.766785, -121.613071 39.767999, -121.612184 39.770333, -121.603228 39.770405, -121.597624 39.77043))"
0.000045075,77,,,342,0.026940369,6,342,2080,2081,"POLYGON ((-121.272258 38.122819, -121.272858 38.115819, -121.278958 38.115519, -121.279058 38.122519, -121.272258 38.122819))"
0.000117019,99,,,342,0.047735795,6,342,5218,5219,"POLYGON ((-121.014427 37.614928, -121.014914 37.609633, -121.018445 37.608132, -121.0283 37.607932, -121.033149 37.610003, -121.033181 37.610251, -121.033246 37.614631, -121.014427 37.614928))"
4.09E-05,47,,,342,0.031239699,6,342,6457,6458,"POLYGON ((-120.458378 37.328427, -120.451007 37.32851, -120.45115 37.322393, -120.453535 37.324744, -120.454566 37.324904, -120.456801 37.324103, -120.457001 37.323096, -120.458978 37.322203, -120.460697 37.323019, -120.458378 37.328427))"
0.001224602,19,,,342,0.16492146,6,342,8345,8346,"POLYGON ((-119.762669 36.466449, -119.753468 36.46595, -119.751832 36.464892, -119.751468 36.45995, -119.745968 36.45555, -119.737468 36.45225, -119.731067 36.44905, -119.722467 36.44995, -119.717867 36.44695, -119.712266 36.44495, -119.708466 36.44295, -119.708666 36.43095, -119.762368 36.431049, -119.762468 36.445349, -119.762669 36.466449))"
0.000269106,29,,,342,0.090928072,6,342,8800,8801,"POLYGON ((-118.948963 35.421605, -118.946159 35.42266, -118.943113 35.421385, -118.939504 35.418477, -118.936918 35.412891, -118.931971 35.406885, -118.930723 35.403573, -118.930787 35.402245, -118.933031 35.402057, -118.935131 35.402757, -118.938371 35.405621, -118.939531 35.407757, -118.941231 35.409457, -118.942931 35.410057, -118.947031 35.410257, -118.948231 35.410757, -118.959132 35.411957, -118.967476 35.412373, -118.967232 35.413157, -118.965832 35.413957, -118.958932 35.416157, -118.948963 35.421605))"
0.000209038,73,,,342,0.060600468,6,342,10287,10292,"POLYGON ((-117.170867 32.75865, -117.168416 32.757038, -117.168056 32.750856, -117.168638 32.748975, -117.168474 32.74636, -117.16823 32.745345, -117.167594 32.745696, -117.167296 32.743306, -117.167302 32.74209, -117.168536 32.740715, -117.168997 32.740729, -117.175067 32.74215, -117.178667 32.73985, -117.182381 32.742567, -117.182767 32.74495, -117.179824 32.750035, -117.178867 32.75425, -117.178867 32.75765, -117.170867 32.75865))"
0.000064845,77,,,343,0.032504136,6,343,2081,2082,"POLYGON ((-121.279058 38.122519, -121.278958 38.115519, -121.288158 38.115619, -121.288258 38.122719, -121.279058 38.122519))"
0.000026895,99,,,343,0.022319246,6,343,5055,5056,"POLYGON ((-121.013146 37.647731, -121.012646 37.647431, -121.007246 37.642931, -121.009846 37.640831, -121.015046 37.644831, -121.015146 37.647631, -121.013146 37.647731))"
6.11E-05,47,,,343,0.03277535,6,343,6452,6453,"POLYGON ((-120.459868 37.328473, -120.458378 37.328427, -120.460697 37.323019, -120.46445 37.323003, -120.465511 37.322614, -120.466027 37.321767, -120.469182 37.322771, -120.469041 37.329726, -120.459868 37.328473))"
0.002600967,19,,,343,0.200397406,6,343,8338,8339,"POLYGON ((-119.689866 36.48915, -119.682966 36.48915, -119.675742 36.489068, -119.635764 36.48905, -119.636064 36.45335, -119.645564 36.44985, -119.648566 36.445144, -119.649264 36.44405, -119.664964 36.43855, -119.669865 36.43465, -119.676365 36.43675, -119.680165 36.43685, -119.684065 36.43615, -119.687965 36.43815, -119.688165 36.43895, -119.690766 36.44365, -119.690566 36.47435, -119.689866 36.48915))"
0.001138018,29,,,343,0.155647343,6,343,8753,8754,"POLYGON ((-118.903393 35.442836, -118.903265 35.442548, -118.904225 35.438197, -118.901473 35.432197, -118.901025 35.427957, -118.90141 35.416341, -118.902146 35.413365, -118.902914 35.412565, -118.914626 35.412693, -118.931907 35.413749, -118.936918 35.412891, -118.939504 35.418477, -118.943113 35.421385, -118.946159 35.42266, -118.948963 35.421605, -118.945315 35.423413, -118.936243 35.426757, -118.934131 35.428149, -118.933251 35.429493, -118.931346 35.436885, -118.93693 35.44594, -118.937154 35.44674, -118.936258 35.447412, -118.93389 35.4481, -118.93053 35.448052, -118.925954 35.445748, -118.92389 35.4453, -118.914914 35.446356, -118.904673 35.444964, -118.903393 35.442836))"
9.76E-05,73,,,343,0.044268333,6,343,10288,10293,"POLYGON ((-117.160766 32.75845, -117.152666 32.75735, -117.146566 32.75735, -117.146466 32.75525, -117.146366 32.74875, -117.15589 32.748375, -117.155417 32.751119, -117.160766 32.75845))"
0.00014682,7,,,344,0.051284988,6,344,47,47,"POLYGON ((-121.588995 39.770409, -121.58908 39.75954, -121.606631 39.759466, -121.60304 39.764735, -121.597624 39.77043, -121.588995 39.770409))"
6.36E-05,77,,,344,0.032449634,6,344,2067,2068,"POLYGON ((-121.294058 38.130018, -121.288258 38.130018, -121.288258 38.122719, -121.296958 38.122819, -121.296858 38.126419, -121.297458 38.130018, -121.294058 38.130018))"
5.58E-05,99,,,344,0.035562484,6,344,5079,5080,"POLYGON ((-121.014946 37.643831, -121.015046 37.644831, -121.009846 37.640831, -121.010259 37.633197, -121.012366 37.63098, -121.014636 37.629341, -121.014746 37.633131, -121.014946 37.643831))"
3.11E-05,47,,,344,0.022824252,6,344,6484,6485,"POLYGON ((-120.45115 37.322393, -120.444564 37.32356, -120.444424 37.31836, -120.451299 37.318337, -120.45115 37.322393))"
0.001481563,19,,,344,0.188986336,6,344,8339,8340,"POLYGON ((-119.635764 36.48905, -119.629264 36.48905, -119.611063 36.48905, -119.600663 36.48845, -119.574862 36.48875, -119.573162 36.48885, -119.63109 36.445239, -119.636063 36.44145, -119.636064 36.445214, -119.636064 36.45335, -119.635764 36.48905))"
8.14E-05,29,,,344,0.044214954,6,344,8879,8880,"POLYGON ((-118.958804 35.396058, -118.949832 35.396158, -118.950018 35.391586, -118.958436 35.391494, -118.96186 35.390486, -118.96746 35.39015, -118.96738 35.394502, -118.958804 35.396058))"
0.000061295,73,,,344,0.039203291,6,344,10291,10296,"POLYGON ((-117.236569 32.756349, -117.224369 32.757449, -117.219769 32.754649, -117.229469 32.752649, -117.235969 32.751349, -117.236569 32.756349))"
4.64E-05,77,,,345,0.028154191,6,345,2066,2067,"POLYGON ((-121.297458 38.130018, -121.296858 38.126419, -121.297958 38.125119, -121.306559 38.125019, -121.306659 38.130018, -121.297458 38.130018))"
1.83E-05,99,,,345,0.019643534,6,345,5106,5107,"POLYGON ((-121.008746 37.639931, -121.005446 37.637231, -121.009178 37.63377, -121.010259 37.633197, -121.009846 37.640831, -121.008746 37.639931))"
3.32E-05,47,,,345,0.025552764,6,345,6519,6520,"POLYGON ((-120.478316 37.319133, -120.469234 37.318334, -120.469318 37.315131, -120.478515 37.315105, -120.478515 37.316112, -120.478316 37.319133))"
0.002351165,19,,,345,0.256466274,6,345,8357,8358,"POLYGON ((-119.913774 36.430449, -119.914073 36.40155, -119.960131 36.400939, -119.977075 36.40135, -119.976876 36.415049, -119.978091 36.41548, -119.994881 36.415315, -120.013433 36.415055, -120.013395 36.429651, -119.987328 36.429792, -119.977076 36.429849, -119.913774 36.430449))"
4.98E-05,29,,,345,0.04557919,6,345,8889,8890,"POLYGON ((-118.96746 35.39015, -118.96186 35.390486, -118.958436 35.391494, -118.950018 35.391586, -118.950132 35.390058, -118.959132 35.390358, -118.959032 35.386658, -118.959932 35.385958, -118.965932 35.385958, -118.967132 35.385058, -118.96746 35.39015))"
9.51E-05,73,,,345,0.041550799,6,345,10289,10294,"POLYGON ((-117.088264 32.75665, -117.079563 32.75785, -117.079563 32.748851, -117.080163 32.749251, -117.088063 32.74985, -117.092564 32.74975, -117.092364 32.75625, -117.088264 32.75665))"
8.80E-05,7,,,346,0.041626894,6,346,48,48,"POLYGON ((-121.586238 39.77041, -121.586119 39.768762, -121.584365 39.766776, -121.582056 39.766703, -121.582083 39.755949, -121.584602 39.755903, -121.589079 39.755902, -121.58908 39.75954, -121.588995 39.770409, -121.586238 39.77041))"
0.000113332,77,,,346,0.05192213,6,346,2071,2072,"POLYGON ((-121.296858 38.126419, -121.296958 38.122819, -121.296758 38.119221, -121.29104 38.119307, -121.290858 38.115619, -121.306459 38.115619, -121.306559 38.125019, -121.297958 38.125119, -121.296858 38.126419))"
0.0000048,99,,,346,0.009683948,6,346,5087,5088,"POLYGON ((-121.006046 37.642031, -121.008746 37.639931, -121.009846 37.640831, -121.007246 37.642931, -121.006046 37.642031))"
3.17E-05,47,,,346,0.024643694,6,346,6464,6465,"POLYGON ((-120.478158 37.326902, -120.478215 37.324892, -120.478261 37.322519, -120.48677 37.32334, -120.486812 37.324691, -120.486857 37.326332, -120.478158 37.326902))"
0.001415942,19,,,346,0.206751731,6,346,8356,8357,"POLYGON ((-119.869072 36.430849, -119.869071 36.40585, -119.858271 36.40595, -119.851171 36.420449, -119.851171 36.40215, -119.914073 36.40155, -119.913774 36.430449, -119.869072 36.430849))"
2.36E-05,29,,,346,0.022342153,6,346,8909,8910,"POLYGON ((-118.967132 35.385058, -118.965932 35.385958, -118.959932 35.385958, -118.959032 35.386658, -118.959432 35.382958, -118.967268 35.382918, -118.967132 35.385058))"
0.000101769,73,,,346,0.045246479,6,346,10292,10297,"POLYGON ((-117.25264844630927 32.754060290028484, -117.24847 32.756249, -117.24887 32.755349, -117.24827 32.754749, -117.236569 32.756349, -117.235969 32.751349, -117.241269 32.746049, -117.25257 32.752949, -117.25264844630927 32.754060290028484))"
4.03E-05,77,,,347,0.031515968,6,347,2079,2080,"POLYGON ((-121.296958 38.122819, -121.288258 38.122719, -121.288158 38.115619, -121.290858 38.115619, -121.29104 38.119307, -121.296758 38.119221, -121.296958 38.122819))"
4.65E-06,99,,,347,0.01096933,6,347,5062,5063,"POLYGON ((-120.996846 37.647431, -120.992047 37.647508, -120.994445 37.645531, -120.996846 37.647431))"
3.04E-05,47,,,347,0.022356579,6,347,6475,6476,"POLYGON ((-120.49656 37.324482, -120.4905 37.324544, -120.489757 37.31906, -120.494888 37.319105, -120.49656 37.324482))"
0.001455187,19,,,347,0.16484987,6,347,8351,8352,"POLYGON ((-119.798269 36.431149, -119.798069 36.40215, -119.807069 36.40215, -119.851171 36.40215, -119.851171 36.420449, -119.848655 36.421919, -119.843171 36.420249, -119.843271 36.431049, -119.80127 36.431149, -119.798269 36.431149))"
0.000065435,29,,,347,0.032827909,6,347,8902,8903,"POLYGON ((-118.959032 35.386658, -118.959132 35.390358, -118.950132 35.390058, -118.950132 35.382958, -118.955732 35.382958, -118.959432 35.382958, -118.959032 35.386658))"
0.000126449,73,,,347,0.04590509,6,347,10290,10295,"POLYGON ((-116.927309 32.752945, -116.928258 32.744152, -116.934833 32.742871, -116.937693 32.747166, -116.942142 32.751191, -116.939189 32.753446, -116.935673 32.757669, -116.933512 32.75495, -116.927309 32.752945))"
0.000208978,7,,,348,0.069745611,6,348,42,42,"POLYGON ((-121.579625 39.770571, -121.576601 39.767802, -121.57508 39.765341, -121.572507 39.75865, -121.572383 39.747787, -121.583233 39.748701, -121.584602 39.755903, -121.582083 39.755949, -121.582056 39.766703, -121.584365 39.766776, -121.586119 39.768762, -121.586238 39.77041, -121.579625 39.770571))"
0.0002342,77,,,348,0.065424087,6,348,2106,2107,"POLYGON ((-121.306459 38.115619, -121.290858 38.115619, -121.291058 38.108319, -121.290758 38.104619, -121.288258 38.104619, -121.288058 38.101019, -121.306259 38.101119, -121.306459 38.115619))"
0.0000066,99,,,348,0.012348596,6,348,5059,5060,"POLYGON ((-120.996846 37.647431, -120.999646 37.645131, -121.002046 37.647131, -121.002046 37.647531, -120.996846 37.647431))"
4.27E-05,47,,,348,0.027316493,6,348,6477,6478,"POLYGON ((-120.496771 37.32448, -120.49656 37.324482, -120.494888 37.319105, -120.499707 37.319105, -120.504978 37.319104, -120.504917 37.3213, -120.501024 37.324328, -120.496771 37.32448))"
0.001912342,19,,,348,0.231854695,6,348,8352,8353,"POLYGON ((-119.798269 36.431149, -119.762368 36.431049, -119.708666 36.43095, -119.708474 36.424196, -119.709317 36.423409, -119.710666 36.42215, -119.711766 36.41935, -119.721266 36.41765, -119.730567 36.42065, -119.735067 36.41575, -119.737367 36.41745, -119.746967 36.41635, -119.752167 36.409049, -119.751067 36.405949, -119.751367 36.404349, -119.752567 36.402149, -119.798069 36.40215, -119.798269 36.431149))"
7.42E-05,29,,,348,0.036878936,6,348,8943,8944,"POLYGON ((-118.959432 35.382958, -118.955732 35.382958, -118.957032 35.381758, -118.956932 35.379358, -118.956032 35.377358, -118.956632 35.375758, -118.967132 35.376158, -118.967268 35.380822, -118.967268 35.382918, -118.959432 35.382958))"
0.00005037,73,,,348,0.028974671,6,348,10293,10298,"POLYGON ((-117.100964 32.75515, -117.092364 32.75625, -117.092564 32.74975, -117.101064 32.74985, -117.100964 32.75515))"
4.39E-05,77,,,349,0.026900718,6,349,2103,2104,"POLYGON ((-121.278958 38.115519, -121.272858 38.115819, -121.273415 38.108109, -121.278658 38.107719, -121.278958 38.115519))"
0.000018915,99,,,349,0.019368423,6,349,5054,5055,"POLYGON ((-121.007746 37.647631, -121.004746 37.645031, -121.007246 37.642931, -121.012646 37.647431, -121.012346 37.647831, -121.007746 37.647631))"
5.38E-05,47,,,349,0.032241713,6,349,6472,6473,"POLYGON ((-120.460697 37.323019, -120.458978 37.322203, -120.457001 37.323096, -120.456801 37.324103, -120.454566 37.324904, -120.453535 37.324744, -120.45115 37.322393, -120.451299 37.318337, -120.457774 37.318359, -120.462587 37.318358, -120.460697 37.323019))"
0.000431885,19,,,349,0.10312931,6,349,8348,8349,"POLYGON ((-119.708466 36.44295, -119.704166 36.44185, -119.703366 36.44085, -119.688165 36.43895, -119.687965 36.43815, -119.684065 36.43615, -119.680165 36.43685, -119.676365 36.43675, -119.669865 36.43465, -119.671465 36.43095, -119.681165 36.42955, -119.686365 36.42585, -119.693865 36.42495, -119.704766 36.42695, -119.706166 36.42635, -119.708474 36.424196, -119.708666 36.43095, -119.708466 36.44295))"
0.00004692,29,,,349,0.027473929,6,349,8944,8945,"POLYGON ((-118.955732 35.382958, -118.950132 35.382958, -118.950032 35.375758, -118.956632 35.375758, -118.956032 35.377358, -118.956932 35.379358, -118.957032 35.381758, -118.955732 35.382958))"
5.53E-05,73,,,349,0.0300127,6,349,10296,10301,"POLYGON ((-117.146466 32.75525, -117.137865 32.75525, -117.137974 32.748732, -117.146366 32.74875, -117.146466 32.75525))"
0.00008922,77,,,350,0.039452618,6,350,2107,2108,"POLYGON ((-121.288158 38.115619, -121.278958 38.115519, -121.278658 38.107719, -121.284358 38.108419, -121.291058 38.108319, -121.290858 38.115619, -121.288158 38.115619))"
9.21E-06,99,,,350,0.012398843,6,350,5077,5078,"POLYGON ((-121.002346 37.643031, -121.005097 37.641247, -121.006046 37.642031, -121.007246 37.642931, -121.004746 37.645031, -121.002346 37.643031))"
4.63E-05,47,,,350,0.028592947,6,350,6473,6474,"POLYGON ((-120.478215 37.324892, -120.469182 37.322771, -120.469234 37.318334, -120.478316 37.319133, -120.478261 37.322519, -120.478215 37.324892))"
0.000507866,19,,,350,0.109924349,6,350,8346,8347,"POLYGON ((-119.636064 36.45335, -119.636064 36.445214, -119.636063 36.44145, -119.64131 36.437698, -119.666369 36.419046, -119.666764 36.41875, -119.668464 36.42345, -119.672765 36.42725, -119.670365 36.42915, -119.671465 36.43095, -119.669865 36.43465, -119.664964 36.43855, -119.649264 36.44405, -119.648566 36.445144, -119.645564 36.44985, -119.636064 36.45335))"
0.000064605,29,,,350,0.032302118,6,350,8941,8942,"POLYGON ((-118.944332 35.383058, -118.941132 35.383058, -118.941132 35.375858, -118.950032 35.375758, -118.950132 35.382958, -118.944332 35.383058))"
9.07E-05,73,,,350,0.041753593,6,350,10297,10302,"POLYGON ((-117.137865 32.75525, -117.125265 32.75525, -117.122512 32.748632, -117.128165 32.74885, -117.137974 32.748732, -117.137865 32.75525))"
0.0000783,77,,,351,0.038362545,6,351,2121,2122,"POLYGON ((-121.278658 38.107719, -121.278558 38.101119, -121.288058 38.101019, -121.288258 38.104619, -121.290758 38.104619, -121.291058 38.108319, -121.284358 38.108419, -121.278658 38.107719))"
0.00001038,99,,,351,0.013088371,6,351,5073,5074,"POLYGON ((-120.992145 37.643631, -120.994945 37.641431, -120.997245 37.643331, -120.994445 37.645531, -120.992145 37.643631))"
3.23E-05,47,,,351,0.025299756,6,351,6494,6495,"POLYGON ((-120.469182 37.322771, -120.466027 37.321767, -120.465511 37.322614, -120.46445 37.323003, -120.460697 37.323019, -120.462587 37.318358, -120.469234 37.318334, -120.469182 37.322771))"
0.000184959,19,,,351,0.054567147,6,351,8204,8205,"POLYGON ((-119.78481 36.619614, -119.772773 36.619649, -119.772618 36.612945, -119.772673 36.605149, -119.786126 36.6051, -119.785633 36.60948, -119.78481 36.619614))"
9.41E-05,29,,,351,0.0440191,6,351,8880,8881,"POLYGON ((-118.949832 35.396158, -118.94519 35.396151, -118.945231 35.392008, -118.944632 35.390858, -118.939231 35.390958, -118.942132 35.385158, -118.944332 35.383058, -118.950132 35.382958, -118.950132 35.390058, -118.950018 35.391586, -118.949832 35.396158))"
0.000120093,73,,,351,0.053410726,6,351,10294,10299,"POLYGON ((-117.049262 32.754951, -117.047862 32.755551, -117.046962 32.755251, -117.047162 32.754751, -117.045962 32.754451, -117.043762 32.754651, -117.043562 32.755551, -117.041078 32.755951, -117.040762 32.755951, -117.038921 32.750527, -117.038862 32.750151, -117.03448 32.745407, -117.038164 32.74481, -117.045062 32.744851, -117.048262 32.743751, -117.050562 32.742251, -117.051162 32.742851, -117.049162 32.744551, -117.049262 32.754951))"
7.23E-05,7,,,352,0.034497993,6,352,71,71,"POLYGON ((-121.584602 39.755903, -121.583233 39.748701, -121.593786 39.74863, -121.593939 39.751713, -121.593941 39.755901, -121.589079 39.755902, -121.584602 39.755903))"
3.35E-05,77,,,352,0.023463557,6,352,2122,2123,"POLYGON ((-121.273415 38.108109, -121.273458 38.107519, -121.273858 38.101219, -121.278558 38.101119, -121.278658 38.107719, -121.273415 38.108109))"
4.55E-06,99,,,352,0.009969408,6,352,5063,5064,"POLYGON ((-120.994445 37.645531, -120.992047 37.647508, -120.992145 37.643631, -120.994445 37.645531))"
1.50E-05,47,,,352,0.017292352,6,352,6521,6522,"POLYGON ((-120.504978 37.319104, -120.499707 37.319105, -120.49834 37.316538, -120.498811 37.315434, -120.504994 37.317818, -120.504978 37.319104))"
